date,close,volume,open,high,low
12/11/13,178.72,133081900,180.81,180.85,178.5
12/12/13,178.13,115262100,178.64,178.86,177.76
12/13/13,178.11,107707500,178.5,178.66,177.77
12/16/13,179.216,94526130,178.95,179.81,178.9
12/17/13,178.65,86803880,179.36,179.41,178.25
12/18/13,181.7,234420400,178.92,181.73,177.32
12/19/13,181.49,136558000,181.19,181.7,180.71
12/20/13,181.56,196525900,180.67,181.99,180.5683
12/23/13,182.53,85385940,182.41,182.64,182.065
12/24/13,182.93,45368840,182.54,183.01,182.53
12/26/13,183.855,63197700,183.34,183.96,183.32
12/27/13,183.845,61731340,184.1,184.18,183.66
12/30/13,183.82,56807170,183.87,184.02,183.58
12/31/13,184.69,86121760,184.07,184.69,183.93
1/2/14,182.92,119392300,183.98,184.07,182.48
1/3/14,182.885,81331220,183.21,183.6,182.63
1/6/14,182.36,106828500,183.47,183.56,182.08
1/7/14,183.48,86018680,183.09,183.79,182.95
1/8/14,183.52,96477140,183.45,183.83,182.89
1/9/14,183.64,90521810,184.1,184.13,182.795
1/10/14,184.14,101936400,183.95,184.22,183.01
1/13/14,181.685,149430100,183.71,184.18,181.34
1/14/14,183.67,104588600,182.28,183.77,181.95
1/15/14,184.66,96591250,184.1,184.94,183.7102
1/16/14,184.42,72079880,184.28,184.6618,183.83
1/17/14,183.635,103891700,184.1,184.45,183.32
1/21/14,184.18,88540350,184.7,184.77,183.05
1/22/14,184.3,60637390,184.49,184.57,183.91
1/23/14,182.79,132220300,183.36,183.4,181.82
1/24/14,178.89,208427800,181.6,181.66,178.83
1/27/14,178.01,179873900,179.06,179.52,177.12
1/28/14,179.07,108687800,178.14,179.3,178.12
1/29/14,177.35,215115400,177.56,178.55,176.88
1/30/14,179.23,116109700,178.86,179.81,178.26
1/31/14,178.18,193963700,177.02,179.29,176.92
2/3/14,174.17,253843100,177.95,178.37,173.83
2/4/14,175.385,164716100,174.95,175.84,174.1055
2/5/14,175.17,163611500,174.79,175.56,173.71
2/6/14,177.48,132246200,175.58,177.48,175.2209
2/7/14,179.68,170688400,178.31,179.87,177.73
2/10/14,180.01,91885210,179.7,180.07,179.21
2/11/14,181.98,121437000,180.16,182.439,180.0389
2/12/14,182.07,94405400,182.22,182.83,181.705
2/13/14,183.01,98831510,180.84,183.2,180.83
2/14/14,184.02,96463070,182.84,184.36,182.67
2/18/14,184.24,80002130,184.19,184.49,183.65
2/19/14,183.02,125973100,183.76,184.95,182.87
2/20/14,184.1,104838500,183.27,184.52,182.6
2/21/14,183.89,118061400,184.49,184.89,183.8
2/24/14,184.91,113819000,184.28,186.15,184.2
2/25/14,184.84,116668300,185.03,185.59,184.23
2/26/14,184.85,98280850,185.11,185.6,184.33
2/27/14,185.82,93701360,184.59,185.87,184.37
2/28/14,186.29,150550800,185.79,187.15,185.05
3/3/14,184.98,167433300,184.69,185.45,183.75
3/4/14,187.58,169547700,186.75,187.98,186.75
3/5/14,187.75,88259840,187.72,188.07,187.45
3/6/14,188.18,82291040,188.21,188.61,187.7796
3/7/14,188.26,117460300,188.87,188.96,187.43
3/10/14,188.16,74695300,187.94,188.23,187.08
3/11/14,187.23,98816970,188.44,188.71,186.8
3/12/14,187.28,104682500,186.32,187.35,185.9
3/13/14,185.18,154051000,187.84,187.99,184.66
3/14/14,184.66,153636400,184.8,185.8,184.44
3/17/14,186.33,98178680,185.59,186.77,185.51
3/18/14,187.66,101623900,186.71,187.91,186.51
3/19/14,186.66,176027700,187.7,187.94,185.47
3/20/14,187.747,116924800,186.25,187.89,185.92
3/21/14,186.2,161443100,187.72,189.0239,186.03
3/24/14,185.43,120725800,186.82,187.07,184.62
3/25/14,186.31,103343800,186.37,186.94,185.27
3/26/14,184.97,119591100,187.03,187.34,184.92
3/27/14,184.58,141933100,184.77,185.34,183.9
3/28/14,185.49,101375100,185.105,186.42,185
3/31/14,187.01,99563690,186.65,187.3,185.5216
4/1/14,188.25,88921020,187.62,188.36,187.0015
4/2/14,188.88,78644710,188.5,189.13,188.14
4/3/14,188.63,77205590,189.17,189.22,188.05
4/4/14,186.4,168976000,189.64,189.7,186.1
4/7/14,184.34,140637100,185.9,186.26,183.96
4/8/14,185.1,112555000,184.21,185.4,183.59
4/9/14,187.09,100006500,185.6,187.15,185.06
4/10/14,183.155,172666800,187.09,187.17,182.93
4/11/14,181.51,166983600,182.17,183.42,181.31
4/14/14,182.9401,132171000,182.93,183.37,181.44
4/15/14,184.2,156836500,183.32,184.33,181.51
4/16/14,186.125,104069100,185.47,186.14,184.65
4/17/14,186.39,105142500,185.88,186.91,185.56
4/21/14,187.04,68159790,186.44,187.1,186.21
4/22/14,187.89,85684410,187.23,188.4,187.13
4/23/14,187.45,73573920,187.81,187.92,187.3
4/24/14,187.83,88076060,188.37,188.39,186.93
4/25/14,186.29,100296800,187.21,187.33,185.87
4/28/14,186.875,134928700,187.05,187.69,184.96
4/29/14,187.75,83898930,187.48,188.04,187.08
4/30/14,188.31,101247200,187.44,188.5,187.18
5/1/14,188.325,92857920,188.22,188.84,187.73
5/2/14,188.06,97967130,188.31,189.14,187.78
5/5/14,188.42,75816370,187.14,188.55,186.62
5/6/14,186.78,85333680,188,188.13,186.74
5/7/14,187.88,106320700,187.43,187.97,186.01
5/8/14,187.675,93479080,187.67,189.05,187.08
5/9/14,187.96,83638350,187.69,188.04,186.83
5/12/14,189.785,86869000,188.76,189.88,187.9992
5/13/14,189.96,66402210,190.03,190.42,189.77
5/14/14,189.06,72236690,189.79,189.88,188.79
5/15/14,187.4,154870300,188.67,188.72,186.48
5/16/14,188.05,97346150,187.51,188.13,186.72
5/19/14,188.74,63652770,187.69,188.89,187.52
5/20/14,187.55,111495700,188.645,188.67,187.07
5/21/14,189.13,88988990,188.1,189.22,188.06
5/22/14,189.59,61509200,189.18,189.98,188.86
5/23/14,190.35,61092770,189.75,190.48,189.5858
5/27/14,191.52,71932270,191.05,191.58,190.95
5/28/14,191.38,66064100,191.52,191.82,191.06
5/29/14,192.37,64122290,191.82,192.4,191.33
5/30/14,192.68,76206700,192.19,192.8,192.03
6/2/14,192.895,64215900,192.95,192.99,191.97
6/3/14,192.8,64982240,192.4,192.9,192.25
6/4/14,193.19,55017100,192.47,193.3,192.265
6/5/14,194.45,91942250,193.41,194.65,192.7
6/6/14,195.375,78649300,194.87,195.43,194.78
6/9/14,195.58,65005650,195.35,196.05,195.17
6/10/14,195.6,54728830,195.33,195.64,194.92
6/11/14,194.92,68700400,194.9,195.12,194.48
6/12/14,193.54,106122900,194.65,194.8,193.11
6/13/14,194.13,81977300,193.9,194.32,193.3
6/16/14,194.29,87358270,193.89,194.7,193.66
6/17/14,194.83,84775210,194.02,194.97,193.81
6/18/14,196.255,105142300,194.83,196.37,194.4
6/19/14,196.48,85824620,196.43,196.6,195.8
6/20/14,195.94,99956390,196.03,196.1039,195.7
6/23/14,195.88,70445400,195.97,196.05,195.52
6/24/14,194.7,95988380,195.53,196.5,194.48
6/25/14,195.58,82268020,194.25,195.781,194.25
6/26/14,195.44,84265690,195.61,195.63,194.13
6/27/14,195.82,71154680,194.98,195.88,194.885
6/30/14,195.72,70201190,195.7,196.165,195.53
7/1/14,197.03,90321710,196.19,197.63,196.13
7/2/14,197.23,52313800,197.05,197.48,196.96
7/3/14,198.2,52938830,197.79,198.29,197.64
7/7/14,197.51,61636660,197.82,197.98,197.22
7/8/14,196.24,108050700,197.15,197.22,195.76
7/9/14,197.12,72921900,196.73,197.295,196.31
7/10/14,196.34,98825290,195.22,196.86,195.06
7/11/14,196.61,63448170,196.22,196.75,195.78
7/14/14,197.6,58562590,197.61,197.86,197.44
7/15/14,197.23,111294600,197.72,198.1,196.36
7/16/14,197.96,79967700,198.11,198.26,197.42
7/17/14,195.71,144249500,197.35,198.1,195.43
7/18/14,197.7099,124236300,196.35,197.91,196.24
7/21/14,197.34,67465850,197.09,197.5,196.43
7/22/14,198.2,67490070,198.01,198.56,197.87
7/23/14,198.64,61583850,198.495,198.85,198.1
7/24/14,198.65,56372600,198.83,199.06,198.45
